"","Date","CustomerSiteId","SequenceIndex","Cp1","Cp2","Cp3","Cp4","Cp5","Cp6","Runs","Positives","RhinoPositives","Negatives","SequencePositives"
"33699",2016-06-13,10,19,21.7,21.9,27,27,70,70,24,4,3,20,1
"33700",2016-06-13,10,96,27.1,27.1,27.1,70,70,70,24,4,3,20,1
"33701",2016-06-13,13,1,15.1,15.2,15.6,16.3,70,70,38,8,5,30,1
"33702",2016-06-13,13,1,18.3,18.5,18.7,19.6,70,70,38,8,5,30,1
"33703",2016-06-13,13,16,14.8,22.5,23.9,70,70,70,38,8,5,30,1
"33704",2016-06-13,13,25,20.2,24,27.1,27.1,70,70,38,8,5,30,1
"33705",2016-06-13,13,32,20.5,22.9,25.1,27.1,27.1,70,38,8,5,30,1
"33706",2016-06-13,25,1,6,6,30,30,70,70,12,4,3,8,1
"33707",2016-06-13,25,19,20.7,20.8,21.1,22,70,70,12,4,3,8,1
"33708",2016-06-13,25,35,19.6,23.5,70,70,70,70,12,4,3,8,1
"33709",2016-06-13,26,18,27.1,70,70,70,70,70,17,3,1,14,1
"33710",2016-06-13,29,18,27.1,70,70,70,70,70,13,2,2,11,1
"33711",2016-06-13,29,19,24.2,24.3,24.6,27.1,70,70,13,2,2,11,1
"33712",2016-06-13,31,1,20.5,20.6,20.8,21.6,70,70,23,4,3,19,1
"33713",2016-06-13,31,1,16.1,16.1,16.5,17.4,70,70,23,4,3,19,1
"33714",2016-06-13,31,19,15.2,15.3,15.6,16.6,70,70,23,4,3,19,1
"33715",2016-06-13,33,1,27,27,27.1,27.1,70,70,51,9,8,42,1
"33716",2016-06-13,33,1,16.2,16.4,16.8,17.7,70,70,51,9,8,42,1
"33717",2016-06-13,33,1,15,15.2,15.5,16.6,70,70,51,9,8,42,1
"33718",2016-06-13,33,1,13.2,13.2,13.7,14.6,70,70,51,9,8,42,1
"33719",2016-06-13,33,14,13.6,19,20,27.1,70,70,51,9,8,42,1
"33720",2016-06-13,33,2,18,21.2,23.3,24.5,70,70,51,9,8,42,1
"33721",2016-06-13,33,2,16.9,20.2,22.2,23.4,70,70,51,9,8,42,1
"33722",2016-06-13,33,4,16.2,16.6,18.7,19.8,70,70,51,9,8,42,1
"33723",2016-06-13,36,1,18.6,18.7,19,19.8,70,70,59,11,6,48,1
"33724",2016-06-13,36,1,20.2,20.2,20.6,21.5,70,70,59,11,6,48,1
"33725",2016-06-13,36,1,22.3,22.7,22.9,24.3,70,70,59,11,6,48,1
"33726",2016-06-13,36,14,8.6,16.3,17.8,27.1,70,70,59,11,6,48,1
"33727",2016-06-13,36,16,14,21.4,23,70,70,70,59,11,6,48,1
"33728",2016-06-13,36,3,9.2,13.8,20.8,27.1,70,70,59,11,6,48,1
"33729",2016-06-13,38,16,16,23,24.4,70,70,70,57,13,5,44,1
"33730",2016-06-13,38,2,18.9,21.9,24.1,24.3,70,70,57,13,5,44,1
"33731",2016-06-13,38,30,15.7,15.8,16.7,16.9,70,70,57,13,5,44,1
"33732",2016-06-13,38,38,15,19.5,27.1,27.1,27.1,70,57,13,5,44,1
"33733",2016-06-13,38,4,21.2,21.6,22.7,23.3,70,70,57,13,5,44,1
"33734",2016-06-13,41,19,20.7,20.9,27,27.1,70,70,52,4,2,48,1
"33735",2016-06-13,41,61,27.1,27.1,30,70,70,70,52,4,2,48,1
"33736",2016-06-14,2,33,15.6,16.2,22.7,25.7,70,70,15,4,2,11,1
"33737",2016-06-14,2,4,17.6,17.7,20,21.4,70,70,15,4,2,11,1
"33738",2016-06-14,5,153,19.5,24,24.1,25,27.1,70,38,7,1,31,1
"33739",2016-06-14,9,1,17.9,18.1,18.5,19.6,70,70,43,7,3,36,1
"33740",2016-06-14,9,16,17.6,18.6,22,70,70,70,43,7,3,36,1
"33741",2016-06-14,9,30,20.7,22.2,22.9,27.1,70,70,43,7,3,36,1
"33742",2016-06-14,10,1,13.8,13.8,14.1,15.1,70,70,16,2,1,14,1
"33743",2016-06-14,13,1,13.8,14.1,15.4,16,70,70,79,18,10,61,1
"33744",2016-06-14,13,1,16.9,17.3,18.6,19.3,70,70,79,18,10,61,1
"33745",2016-06-14,13,11,24.2,24.3,70,70,70,70,79,18,10,61,1
"33746",2016-06-14,13,123,23.5,27,27.1,27.1,27.1,70,79,18,10,61,1
"33747",2016-06-14,13,19,25,26.7,27.1,27.1,70,70,79,18,10,61,1
"33748",2016-06-14,13,25,17.9,18,18,18.8,70,70,79,18,10,61,1
"33749",2016-06-14,13,33,14.9,17.3,17.8,19.1,70,70,79,18,10,61,1
"33750",2016-06-14,13,4,19.5,19.6,21.6,22.5,70,70,79,18,10,61,1
"33751",2016-06-14,13,4,16.8,17,18.2,19.3,70,70,79,18,10,61,1
"33752",2016-06-14,13,61,27.1,27.1,27.2,70,70,70,79,18,10,61,1
"33753",2016-06-14,25,35,18.2,21.9,70,70,70,70,7,1,1,6,1
"33754",2016-06-14,29,4,18.5,18.8,21.3,22.5,70,70,13,2,1,11,1
"33755",2016-06-14,31,1,10.2,10.3,10.7,11.5,70,70,20,4,4,16,1
"33756",2016-06-14,31,14,15.5,16.1,22.3,23.1,70,70,20,4,4,16,1
"33757",2016-06-14,31,25,20.3,21.4,21.5,22,70,70,20,4,4,16,1
"33758",2016-06-14,31,4,22.3,22.7,27,27.1,70,70,20,4,4,16,1
"33759",2016-06-14,33,12,16.4,17,22.1,22.8,70,70,18,5,3,13,1
"33760",2016-06-14,33,2,19.9,20.3,21,27.1,70,70,18,5,3,13,1
"33761",2016-06-14,33,25,26.9,27,27,27.1,70,70,18,5,3,13,1
"33762",2016-06-14,36,1,9.5,9.6,10,11,70,70,86,17,9,69,1
"33763",2016-06-14,36,1,16.4,16.6,16.8,17.7,70,70,86,17,9,69,1
"33764",2016-06-14,36,14,12.3,12.7,17,27.1,70,70,86,17,9,69,1
"33765",2016-06-14,36,31,22.9,23.5,27.1,70,70,70,86,17,9,69,1
"33766",2016-06-14,36,33,16.2,18.8,19,19.4,70,70,86,17,9,69,1
"33767",2016-06-14,36,4,18.9,19.3,20.9,22,70,70,86,17,9,69,1
"33768",2016-06-14,36,73,23.8,27.1,70,70,70,70,86,17,9,69,1
"33769",2016-06-14,36,73,18.7,23,70,70,70,70,86,17,9,69,1
"33770",2016-06-14,36,73,18.1,22.7,70,70,70,70,86,17,9,69,1
"33771",2016-06-14,38,1,21,21.4,21.5,22.2,70,70,82,13,7,69,1
"33772",2016-06-14,38,18,23.1,70,70,70,70,70,82,13,7,69,1
"33773",2016-06-14,38,3,14.8,19.5,24.5,25.8,70,70,82,13,7,69,1
"33774",2016-06-14,38,36,18.7,21.9,21.9,22.8,23.3,70,82,13,7,69,1
"33775",2016-06-14,38,4,12,12.2,16.6,20.2,70,70,82,13,7,69,1
"33776",2016-06-14,38,4,11.1,11.5,13.2,14.6,70,70,82,13,7,69,1
"33777",2016-06-14,38,73,20.6,24.2,70,70,70,70,82,13,7,69,1
"33778",2016-06-14,41,1,20.6,20.6,20.9,21.9,70,70,50,5,1,45,1
"33779",2016-06-15,2,16,14.9,19.8,20.6,70,70,70,8,1,1,7,1
"33780",2016-06-15,5,1,21,21.2,21.5,22.2,70,70,26,5,3,21,1
"33781",2016-06-15,5,17,16.9,19.2,20.7,23.4,70,70,26,5,3,21,1
"33782",2016-06-15,5,25,12.7,13.1,13.1,16.4,70,70,26,5,3,21,1
"33783",2016-06-15,7,16,11.9,20,21.6,70,70,70,40,4,2,36,1
"33784",2016-06-15,7,6,17.9,17.9,24.2,70,70,70,40,4,2,36,1
"33785",2016-06-15,9,4,10.6,10.7,15.4,19.3,70,70,31,6,3,25,1
"33786",2016-06-15,9,4,22.7,22.8,27,27.1,70,70,31,6,3,25,1
"33787",2016-06-15,9,54,27,27.1,70,70,70,70,31,6,3,25,1
"33788",2016-06-15,10,23,16,21.9,27.1,70,70,70,14,2,1,12,1
"33789",2016-06-15,13,1,20.5,20.7,20.8,21.6,70,70,53,14,6,39,1
"33790",2016-06-15,13,1,22.8,22.9,23,24.3,70,70,53,14,6,39,1
"33791",2016-06-15,13,16,16.9,17.1,22.4,70,70,70,53,14,6,39,1
"33792",2016-06-15,13,2,16.9,17.2,17.9,23,70,70,53,14,6,39,1
"33793",2016-06-15,13,4,14.9,15,17.2,19,70,70,53,14,6,39,1
"33794",2016-06-15,13,7,11.2,11.2,13.5,21.7,70,70,53,14,6,39,1
"33795",2016-06-15,25,73,21.6,27.1,70,70,70,70,14,2,1,12,1
"33796",2016-06-15,26,1,17,17,17.3,18.5,70,70,22,3,3,19,1
"33797",2016-06-15,26,1,18.8,19,19.2,19.9,70,70,22,3,3,19,1
"33798",2016-06-15,26,16,18,27,27.1,70,70,70,22,3,3,19,1
"33799",2016-06-15,29,36,23.2,27.1,27.1,27.1,27.1,70,10,2,2,8,1
"33800",2016-06-15,29,4,17.7,17.9,22.4,27.1,70,70,10,2,2,8,1
"33801",2016-06-15,31,14,15.8,18.1,23.6,27.1,70,70,30,5,4,25,1
"33802",2016-06-15,31,4,15.2,15.5,18,19.8,70,70,30,5,4,25,1
"33803",2016-06-15,31,42,19.7,19.7,20.1,21,27.1,27.1,30,5,4,25,1
"33804",2016-06-15,31,47,20.5,21.5,21.5,70,70,70,30,5,4,25,1
"33805",2016-06-15,33,1,13.3,13.6,13.7,14.5,70,70,27,7,6,20,1
"33806",2016-06-15,33,1,21.4,21.5,21.7,22.6,70,70,27,7,6,20,1
"33807",2016-06-15,33,1,12.8,13.3,14.5,15.3,70,70,27,7,6,20,1
"33808",2016-06-15,33,19,23.2,23.5,27.1,27.1,70,70,27,7,6,20,1
"33809",2016-06-15,33,23,23.2,24.5,27.1,70,70,70,27,7,6,20,1
"33810",2016-06-15,33,35,23,27,70,70,70,70,27,7,6,20,1
"33811",2016-06-15,36,1,11.5,11.6,11.7,12.5,70,70,112,25,12,87,1
"33812",2016-06-15,36,1,20.3,20.5,20.7,21.5,70,70,112,25,12,87,1
"33813",2016-06-15,36,14,14.8,20.5,21.8,27.1,70,70,112,25,12,87,1
"33814",2016-06-15,36,14,8,15.5,17.1,27,70,70,112,25,12,87,1
"33815",2016-06-15,36,15,11.8,17.7,22.2,27.1,70,70,112,25,12,87,1
"33816",2016-06-15,36,3,11.5,16.3,27,27.1,70,70,112,25,12,87,1
"33817",2016-06-15,36,3,11.2,15.7,19.6,19.9,70,70,112,25,12,87,1
"33818",2016-06-15,36,3,9.8,14.5,17.5,17.6,70,70,112,25,12,87,1
"33819",2016-06-15,36,30,18.6,19.8,21.4,23.8,70,70,112,25,12,87,1
"33820",2016-06-15,36,35,23.3,27.1,70,70,70,70,112,25,12,87,1
"33821",2016-06-15,36,4,21.5,21.7,24.2,27,70,70,112,25,12,87,1
"33822",2016-06-15,36,96,27.1,27.1,27.1,70,70,70,112,25,12,87,1
"33823",2016-06-15,38,1,12.5,12.9,13.1,13.9,70,70,42,7,4,35,1
"33824",2016-06-15,38,22,27.1,27.1,70,70,70,70,42,7,4,35,1
"33825",2016-06-15,38,4,19.5,19.8,21.7,23.2,70,70,42,7,4,35,1
"33826",2016-06-15,38,8,20.9,21.8,24.2,70,70,70,42,7,4,35,1
"33827",2016-06-15,41,1,26.9,26.9,27,27.1,70,70,55,5,4,50,1
"33828",2016-06-15,41,1,20.3,20.3,20.7,21.7,70,70,55,5,4,50,1
"33829",2016-06-15,41,16,16.9,17.7,20.9,70,70,70,55,5,4,50,1
"33830",2016-06-15,41,9,20.7,27.1,27.1,70,70,70,55,5,4,50,1
"33831",2016-06-16,5,1,22.9,23.3,23.4,25.2,70,70,37,11,4,26,1
"33832",2016-06-16,5,18,27.1,70,70,70,70,70,37,11,4,26,1
"33833",2016-06-16,5,25,13.2,13.6,13.6,14.4,70,70,37,11,4,26,1
"33834",2016-06-16,5,73,18.7,23.7,70,70,70,70,37,11,4,26,1
"33835",2016-06-16,7,35,20.3,24.4,70,70,70,70,28,2,1,26,1
"33836",2016-06-16,9,30,12.7,12.9,14,14.4,70,70,40,8,5,32,1
"33837",2016-06-16,9,30,12.7,12.8,15.6,17.2,70,70,40,8,5,32,1
"33838",2016-06-16,9,73,18.4,23,70,70,70,70,40,8,5,32,1
"33839",2016-06-16,9,73,18,22.6,70,70,70,70,40,8,5,32,1
"33840",2016-06-16,9,73,19.9,24.5,70,70,70,70,40,8,5,32,1
"33841",2016-06-16,10,1,11.2,11.5,11.7,12.7,70,70,20,4,3,16,1
"33842",2016-06-16,10,2,21.9,22.2,23.3,27.1,70,70,20,4,3,16,1
"33843",2016-06-16,10,4,19.5,19.7,21.5,22.8,70,70,20,4,3,16,1
"33844",2016-06-16,13,1,12.8,13,13.2,13.9,70,70,47,12,6,35,1
"33845",2016-06-16,13,18,27.1,70,70,70,70,70,47,12,6,35,1
"33846",2016-06-16,13,2,17.1,20.2,22.1,22.9,70,70,47,12,6,35,1
"33847",2016-06-16,13,33,13.3,16.8,23.4,27.1,70,70,47,12,6,35,1
"33848",2016-06-16,13,4,13.6,13.7,16,17.2,70,70,47,12,6,35,1
"33849",2016-06-16,13,9,19.5,27.1,27.1,70,70,70,47,12,6,35,1
"33850",2016-06-16,25,36,20.8,24.1,24.2,25.3,27.1,70,8,2,1,6,1
"33851",2016-06-16,26,15,14.1,16,21,27.1,70,70,17,2,1,15,1
"33852",2016-06-16,29,1,9,9,9.2,10,70,70,7,2,2,5,1
"33853",2016-06-16,29,16,23.5,24.2,27.1,70,70,70,7,2,2,5,1
"33854",2016-06-16,31,115,5,5,6,7.4,30,70,23,3,2,20,1
"33855",2016-06-16,31,73,21.1,27.1,70,70,70,70,23,3,2,20,1
"33856",2016-06-16,33,1,20.8,21,21.3,22,70,70,49,11,9,38,1
"33857",2016-06-16,33,14,15,17.1,22.5,27.1,70,70,49,11,9,38,1
"33858",2016-06-16,33,16,17.7,24.3,27.1,70,70,70,49,11,9,38,1
"33859",2016-06-16,33,17,18.3,20.5,22.8,27.1,70,70,49,11,9,38,1
"33860",2016-06-16,33,2,20.4,20.7,21.4,27.1,70,70,49,11,9,38,1
"33861",2016-06-16,33,35,20.2,23.7,70,70,70,70,49,11,9,38,1
"33862",2016-06-16,33,35,22.4,25.5,70,70,70,70,49,11,9,38,1
"33863",2016-06-16,33,35,21.2,27,70,70,70,70,49,11,9,38,1
"33864",2016-06-16,33,40,16.1,19.6,27.1,70,70,70,49,11,9,38,1
"33865",2016-06-16,36,1,13.2,13.4,13.8,14.7,70,70,107,27,13,80,1
"33866",2016-06-16,36,1,14.4,14.6,14.8,15.7,70,70,107,27,13,80,1
"33867",2016-06-16,36,1,14.9,15,15.4,16.1,70,70,107,27,13,80,1
"33868",2016-06-16,36,1,13.1,13.2,13.6,14.5,70,70,107,27,13,80,1
"33869",2016-06-16,36,14,14.9,15.1,18,18.9,70,70,107,27,13,80,1
"33870",2016-06-16,36,14,11.8,19.3,20.5,27.1,70,70,107,27,13,80,1
"33871",2016-06-16,36,16,21.2,25.7,27.1,70,70,70,107,27,13,80,1
"33872",2016-06-16,36,30,5,5,9.8,14,70,70,107,27,13,80,1
"33873",2016-06-16,36,38,20,27,27.1,27.1,27.1,70,107,27,13,80,1
"33874",2016-06-16,36,73,16.1,20.9,70,70,70,70,107,27,13,80,1
"33875",2016-06-16,36,9,12.4,17.1,27.1,70,70,70,107,27,13,80,1
"33876",2016-06-16,36,9,16.7,21.5,27.1,70,70,70,107,27,13,80,1
"33877",2016-06-16,36,9,15.9,20.9,27.1,70,70,70,107,27,13,80,1
"33878",2016-06-16,38,36,15.9,19.6,19.6,22.9,23.1,70,53,11,5,42,1
"33879",2016-06-16,38,4,8.9,9,10.3,11.7,70,70,53,11,5,42,1
"33880",2016-06-16,38,73,21.5,27.1,70,70,70,70,53,11,5,42,1
"33881",2016-06-16,38,73,24.7,27.1,70,70,70,70,53,11,5,42,1
"33882",2016-06-16,38,9,11.5,16.2,25.8,70,70,70,53,11,5,42,1
"33883",2016-06-16,39,18,24.2,70,70,70,70,70,12,2,1,10,1
"33884",2016-06-17,5,4,13,13.3,14.4,17.9,70,70,11,1,1,10,1
"33885",2016-06-17,7,2,11.5,15.2,17.1,17.8,70,70,28,1,1,27,1
"33886",2016-06-17,9,13,6,6,6,7.2,70,70,46,6,3,40,1
"33887",2016-06-17,9,14,13.9,21.4,22.3,30,70,70,46,6,3,40,1
"33888",2016-06-17,9,2,20.2,20.9,21.8,27.1,70,70,46,6,3,40,1
"33889",2016-06-17,13,147,15.1,18.2,19.3,21.2,23.2,24.4,89,17,4,72,1
"33890",2016-06-17,13,18,25.8,70,70,70,70,70,89,17,4,72,1
"33891",2016-06-17,13,2,11.8,12,12.6,19.8,70,70,89,17,4,72,1
"33892",2016-06-17,13,23,13.8,19.8,25.8,70,70,70,89,17,4,72,1
"33893",2016-06-17,25,13,5,5,5,5,70,70,18,4,3,14,1
"33894",2016-06-17,25,30,18.7,18.7,21.2,22.3,70,70,18,4,3,14,1
"33895",2016-06-17,25,75,27.1,30,70,70,70,70,18,4,3,14,1
"33896",2016-06-17,26,1,16,16.2,16.3,17.1,70,70,29,7,6,22,1
"33897",2016-06-17,26,1,13.2,13.2,13.6,14.6,70,70,29,7,6,22,1
"33898",2016-06-17,26,2,19.1,20.5,21.3,27.1,70,70,29,7,6,22,1
"33899",2016-06-17,26,28,21.1,23.8,27.1,70,70,70,29,7,6,22,1
"33900",2016-06-17,26,4,10.6,10.8,13.5,14.9,70,70,29,7,6,22,1
"33901",2016-06-17,26,96,27.1,27.1,27.1,70,70,70,29,7,6,22,1
"33902",2016-06-17,29,30,6,6,7.4,7.5,70,70,15,3,1,12,1
"33903",2016-06-17,31,36,19.7,22.1,22.2,27.1,27.1,70,7,1,1,6,1
"33904",2016-06-17,33,1,6.7,7.2,8.4,9.1,70,70,24,5,1,19,1
"33905",2016-06-17,36,1,13.6,13.9,14.1,14.9,70,70,121,23,10,98,1
"33906",2016-06-17,36,1,22.2,22.4,22.8,24,70,70,121,23,10,98,1
"33907",2016-06-17,36,1,20.8,20.9,21.2,21.8,70,70,121,23,10,98,1
"33908",2016-06-17,36,1,12,12.2,12.3,13,70,70,121,23,10,98,1
"33909",2016-06-17,36,14,12.7,15.7,23.4,27.1,70,70,121,23,10,98,1
"33910",2016-06-17,36,25,18.6,19.5,19.5,19.8,70,70,121,23,10,98,1
"33911",2016-06-17,36,4,8.6,8.8,11,13.2,70,70,121,23,10,98,1
"33912",2016-06-17,36,73,21.9,27.1,70,70,70,70,121,23,10,98,1
"33913",2016-06-17,36,9,27,27.1,27.1,70,70,70,121,23,10,98,1
"33914",2016-06-17,36,9,15.4,20.2,27.1,70,70,70,121,23,10,98,1
"33915",2016-06-17,38,1,21.8,21.9,22,23.1,70,70,54,12,8,42,1
"33916",2016-06-17,38,19,24.8,26.9,27.1,27.1,70,70,54,12,8,42,1
"33917",2016-06-17,38,21,22.8,27.1,70,70,70,70,54,12,8,42,1
"33918",2016-06-17,38,30,22.7,22.8,24.4,24.6,70,70,54,12,8,42,1
"33919",2016-06-17,38,33,22.2,22.9,23.2,23.5,70,70,54,12,8,42,1
"33920",2016-06-17,38,4,15,15.3,16.5,17.9,70,70,54,12,8,42,1
"33921",2016-06-17,38,78,16.2,21.8,22,22.3,22.4,22.9,54,12,8,42,1
"33922",2016-06-17,38,9,13.6,18.2,27.1,70,70,70,54,12,8,42,1
"33923",2016-06-17,39,35,19.3,27.1,70,70,70,70,5,1,1,4,1
"33924",2016-06-17,41,1,15.8,15.9,16.2,17.1,70,70,49,4,4,45,1
"33925",2016-06-17,41,15,10.3,18.1,22,24.6,70,70,49,4,4,45,1
"33926",2016-06-17,41,2,20.3,20.8,21.5,27.1,70,70,49,4,4,45,1
"33927",2016-06-17,41,4,21.6,21.7,25.9,27.1,70,70,49,4,4,45,1
"33928",2016-06-18,5,123,16.9,20.4,22.3,22.3,27.1,70,20,6,1,14,1
"33929",2016-06-18,7,1,13.7,13.7,14.1,14.8,70,70,16,1,1,15,1
"33930",2016-06-18,9,1,17.1,17.2,17.5,18.3,70,70,29,6,6,23,1
"33931",2016-06-18,9,25,15.1,15.5,15.5,16.1,70,70,29,6,6,23,1
"33932",2016-06-18,9,30,22.2,22.2,26.9,27.1,70,70,29,6,6,23,1
"33933",2016-06-18,9,30,22.8,22.8,25.1,25.5,70,70,29,6,6,23,1
"33934",2016-06-18,9,30,22.1,22.1,26.7,27.1,70,70,29,6,6,23,1
"33935",2016-06-18,9,35,15.9,20.2,70,70,70,70,29,6,6,23,1
"33936",2016-06-18,13,1,12,12.1,12.2,13,70,70,54,8,5,46,1
"33937",2016-06-18,13,123,18.7,20.3,20.9,21,24,70,54,8,5,46,1
"33938",2016-06-18,13,13,24,24.5,24.7,27.1,70,70,54,8,5,46,1
"33939",2016-06-18,13,14,8.6,8.7,12.6,23.2,70,70,54,8,5,46,1
"33940",2016-06-18,13,9,21.4,27.1,27.1,70,70,70,54,8,5,46,1
"33941",2016-06-18,25,1,12.1,12.1,12.7,13.5,70,70,18,4,2,14,1
"33942",2016-06-18,25,33,8.1,11.6,18.8,23,70,70,18,4,2,14,1
"33943",2016-06-18,33,1,15.2,15.7,17,17.8,70,70,28,4,4,24,1
"33944",2016-06-18,33,18,27.1,70,70,70,70,70,28,4,4,24,1
"33945",2016-06-18,33,25,21.6,24.2,27.1,27.1,70,70,28,4,4,24,1
"33946",2016-06-18,33,4,17.1,17.5,18.9,20.3,70,70,28,4,4,24,1
"33947",2016-06-18,36,1,15.1,15.2,15.6,16.5,70,70,94,22,10,72,1
"33948",2016-06-18,36,1,12.7,12.9,13,13.7,70,70,94,22,10,72,1
"33949",2016-06-18,36,1,17.4,17.7,18.1,19,70,70,94,22,10,72,1
"33950",2016-06-18,36,15,9,14,15.9,17.9,70,70,94,22,10,72,1
"33951",2016-06-18,36,16,19.6,20.5,23.5,70,70,70,94,22,10,72,1
"33952",2016-06-18,36,2,10.8,11.1,11.9,17.1,70,70,94,22,10,72,1
"33953",2016-06-18,36,32,21.2,24,24.2,27.1,27.1,70,94,22,10,72,1
"33954",2016-06-18,36,4,11.3,11.6,15.7,19.8,70,70,94,22,10,72,1
"33955",2016-06-18,36,4,9.6,9.8,11.1,12.7,70,70,94,22,10,72,1
"33956",2016-06-18,36,9,13,17.7,27.1,70,70,70,94,22,10,72,1
"33957",2016-06-18,38,1,14.6,15,15.4,16.3,70,70,81,14,11,67,1
"33958",2016-06-18,38,1,11,11.3,11.5,12.2,70,70,81,14,11,67,1
"33959",2016-06-18,38,1,18.1,18.2,18.5,19.2,70,70,81,14,11,67,1
"33960",2016-06-18,38,13,21.6,21.9,27.1,27.1,70,70,81,14,11,67,1
"33961",2016-06-18,38,2,11.6,12,12.6,17.6,70,70,81,14,11,67,1
"33962",2016-06-18,38,29,22.2,27,27.1,70,70,70,81,14,11,67,1
"33963",2016-06-18,38,4,10.8,11,15.8,19.7,70,70,81,14,11,67,1
"33964",2016-06-18,38,4,21.5,21.6,23.4,23.5,70,70,81,14,11,67,1
"33965",2016-06-18,38,54,27.1,27.1,70,70,70,70,81,14,11,67,1
"33966",2016-06-18,38,9,14.3,19.3,27.1,70,70,70,81,14,11,67,1
"33967",2016-06-18,38,96,27.1,27.1,27.1,70,70,70,81,14,11,67,1
"33968",2016-06-18,41,33,14.4,18.6,24.2,27.1,70,70,42,2,1,40,1
"33969",2016-06-19,7,17,17.6,19.6,22.2,27.1,70,70,22,5,3,17,1
"33970",2016-06-19,7,38,11,16.5,21,21,27,70,22,5,3,17,1
"33971",2016-06-19,7,4,12.1,12.3,15,16.7,70,70,22,5,3,17,1
"33972",2016-06-19,9,7,18.5,18.5,24.7,27.1,70,70,21,3,1,18,1
"33973",2016-06-19,13,18,27.1,70,70,70,70,70,22,5,2,17,1
"33974",2016-06-19,13,33,14.6,18.2,27,27.1,70,70,22,5,2,17,1
"33975",2016-06-19,26,1,15.6,15.8,16.2,17,70,70,19,5,2,14,1
"33976",2016-06-19,26,25,19.3,20.1,22.9,27.1,70,70,19,5,2,14,1
"33977",2016-06-19,31,1,19.6,19.7,20,20.9,70,70,27,3,3,24,1
"33978",2016-06-19,31,18,27,70,70,70,70,70,27,3,3,24,1
"33979",2016-06-19,31,85,27.1,70,70,70,70,70,27,3,3,24,1
"33980",2016-06-19,33,4,18,18.3,22.5,27.1,70,70,11,1,1,10,1
"33981",2016-06-19,36,1,10,10.3,10.4,11,70,70,46,9,6,37,1
"33982",2016-06-19,36,18,27.1,70,70,70,70,70,46,9,6,37,1
"33983",2016-06-19,36,25,16.5,16.7,16.7,17.3,70,70,46,9,6,37,1
"33984",2016-06-19,36,4,22.2,22.3,25.8,27,70,70,46,9,6,37,1
"33985",2016-06-19,36,73,27,27.1,70,70,70,70,46,9,6,37,1
"33986",2016-06-19,36,73,21.9,27.1,70,70,70,70,46,9,6,37,1
"33987",2016-06-19,38,1,24,27,27.1,27.1,70,70,78,17,7,61,1
"33988",2016-06-19,38,1,19.6,19.9,20.1,20.7,70,70,78,17,7,61,1
"33989",2016-06-19,38,14,19.9,21.1,21.5,21.5,70,70,78,17,7,61,1
"33990",2016-06-19,38,2,19.9,20.5,21,27,70,70,78,17,7,61,1
"33991",2016-06-19,38,25,23.5,23.9,24.3,27.1,70,70,78,17,7,61,1
"33992",2016-06-19,38,30,18.3,18.5,19.7,21.7,70,70,78,17,7,61,1
"33993",2016-06-19,38,73,22,27.1,70,70,70,70,78,17,7,61,1
"33994",2016-06-19,39,1,11.6,11.7,12,12.7,70,70,10,3,2,7,1
"33995",2016-06-19,39,4,20.3,21.1,24.2,27.1,70,70,10,3,2,7,1
"33996",2016-06-20,2,4,12.1,12.7,18.2,20.7,70,70,12,3,2,9,1
"33997",2016-06-20,2,40,12.7,18.8,19.1,70,70,70,12,3,2,9,1
"33998",2016-06-20,5,1,14.9,15.1,15.5,16.2,70,70,35,10,6,25,1
"33999",2016-06-20,5,1,13.5,13.7,14.1,15.1,70,70,35,10,6,25,1
"34000",2016-06-20,5,1,24.2,24.4,27.1,27.1,70,70,35,10,6,25,1
"34001",2016-06-20,5,138,19.5,21,21.1,30,70,70,35,10,6,25,1
"34002",2016-06-20,5,25,12.9,13.1,13.1,13.9,70,70,35,10,6,25,1
"34003",2016-06-20,5,73,17.9,22.7,70,70,70,70,35,10,6,25,1
"34004",2016-06-20,7,4,16.8,17.1,19.4,20.8,70,70,36,2,1,34,1
"34005",2016-06-20,13,4,9.8,10,12,13.7,70,70,43,7,2,36,1
"34006",2016-06-20,13,88,11.7,11.9,13.8,15,19.1,19.2,43,7,2,36,1
"34007",2016-06-20,25,18,25.7,70,70,70,70,70,9,3,1,6,1
"34008",2016-06-20,26,1,5,5,6,7.4,70,70,30,5,4,25,1
"34009",2016-06-20,26,17,27,27.1,27.1,27.1,70,70,30,5,4,25,1
"34010",2016-06-20,26,4,15.1,18.8,24.3,27.1,70,70,30,5,4,25,1
"34011",2016-06-20,26,9,23.5,27.1,27.1,70,70,70,30,5,4,25,1
"34012",2016-06-20,29,28,19.1,21.2,24.4,70,70,70,18,3,1,15,1
"34013",2016-06-20,33,16,13.8,14.3,19.7,70,70,70,34,6,5,28,1
"34014",2016-06-20,33,16,20,20.6,23.2,70,70,70,34,6,5,28,1
"34015",2016-06-20,33,2,16.2,16.8,17.5,27,70,70,34,6,5,28,1
"34016",2016-06-20,33,35,26.8,27.1,70,70,70,70,34,6,5,28,1
"34017",2016-06-20,33,4,14.1,14.3,18.8,22.2,70,70,34,6,5,28,1
"34018",2016-06-20,36,1,22.2,22.6,22.8,24.1,70,70,85,20,9,65,1
"34019",2016-06-20,36,1,10.9,11.1,11.6,12.6,70,70,85,20,9,65,1
"34020",2016-06-20,36,15,12.2,19.7,23.9,27.1,70,70,85,20,9,65,1
